-0,002991
-0,002996
0,002999
-0,003010
0,003024
0,003037
-0,003039
0,003044
-0,003058
-0,003058
0,003087
-0,003094
0,003095
0,003110
-0,003113
-0,003118
-0,003120
-0,003134
-0,003142
0,003149
-0,003172
0,003214
-0,003244
-0,003245
0,003269
-0,003273
-0,003308
-0,003316
-0,003340
0,003342
0,003345
0,003347
0,003361
-0,003417
-0,003424
0,003426
-0,003441
0,003444
-0,003446
0,003449
-0,003456
-0,003461
-0,003483
-0,003483
-0,003524
0,003529
-0,003543
0,003547
-0,003552
0,003554
0,003554
-0,003561
-0,003588
0,003591
-0,003596
0,003600
0,003604
0,003606
-0,003615
-0,003623
-0,003646
0,003651
-0,003653
0,003664
0,003685
0,003703
-0,003703
0,003717
0,003728
-0,003739
0,003762
0,003778
-0,003791
0,003804
-0,003813
-0,003847
-0,003849
0,003886
-0,003899
-0,003902
-0,003924
0,003944
-0,003965
0,003981
-0,003989
0,003999
0,004003
-0,004006
-0,004024
0,004034
-0,004050
0,004061
-0,004077
0,004079
0,004101
-0,004120
-0,004142
-0,004152
-0,004160
-0,004162
-0,004168
0,004207
0,004217
-0,004219
-0,004227
-0,004240
0,004249
-0,004267
-0,004278
-0,004290
0,004338
-0,004353
-0,004362
-0,004386
0,004411
-0,004424
0,004446
-0,004477
0,004481
-0,004494
-0,004532
-0,004559
-0,004565
-0,004566
-0,004579
-0,004589
-0,004593
0,004609
0,004621
0,004624
-0,004625
0,004625
0,004640
0,004664
-0,004671
-0,004678
0,004692
-0,004700
0,004707
0,004712
0,004720
-0,004721
0,004727
0,004730
0,004749
0,004752
0,004758
-0,004763
0,004773
-0,004774
0,004781
-0,004802
0,004804
-0,004834
-0,004847
0,004850
0,004851
-0,004851
0,004869
0,004880
-0,004893
0,004903
0,004905
0,004913
0,004917
-0,004938
-0,004945
-0,004978
0,004987
0,004989
-0,005001
-0,005012
0,005042
0,005064
0,005073
0,005077
-0,005080
-0,005105
0,005107
0,005110
-0,005113
0,005118
-0,005119
-0,005123
0,005123
0,005125
-0,005126
0,005142
-0,005158
-0,005170
-0,005174
0,005180
0,005186
0,005186
-0,005186
0,005197
0,005207
-0,005216
0,005231
0,005251
-0,005295
0,005304
-0,005308
0,005325
-0,005330
0,005339
-0,005341
0,005344
0,005381
0,005381
-0,005395
-0,005403
-0,005403
-0,005408
0,005419
0,005447
0,005449
0,005450
-0,005462
0,005471
-0,005473
0,005483
-0,005500
-0,005514
-0,005529
0,005531
-0,005542
0,005553
0,005559
-0,005566
-0,005568
-0,005571
-0,005584
0,005587
0,005593
0,005622
0,005633
-0,005658
0,005665
-0,005670
-0,005680
-0,005684
-0,005685
0,005687
-0,005692
-0,005698
-0,005699
-0,005701
0,005736
0,005751
0,005773
0,005783
-0,005824
0,005852
0,005866
-0,005876
0,005878
-0,005883
0,005899
0,005899
0,005901
0,005947
-0,005951
-0,005957
0,005980
-0,006005
-0,006006
-0,006019
-0,006063
0,006082
0,006084
0,006089
0,006103
-0,006104
0,006113
-0,006120
-0,006136
-0,006137
-0,006149
-0,006155
0,006167
0,006167
0,006224
0,006256
0,006258
-0,006261
-0,006275
-0,006287
0,006292
-0,006302
-0,006332
-0,006339
-0,006341
0,006353
0,006359
0,006370
0,006382
-0,006412
-0,006418
0,006436
0,006439
0,006445
0,006448
-0,006456
-0,006463
-0,006475
-0,006501
-0,006538
-0,006542
-0,006544
0,006555
-0,006589
-0,006620
-0,006635
0,006645
0,006666
-0,006681
0,006701
-0,006716
0,006717
-0,006725
-0,006729
-0,006739
-0,006754
-0,006811
0,006824
0,006826
0,006835
0,006846
-0,006876
-0,006899
-0,006903
0,006972
-0,006983
0,007018
0,007018
-0,007032
-0,007036
0,007037
-0,007061
0,007094
0,007107
0,007124
-0,007127
0,007143
0,007150
-0,007151
0,007178
-0,007183
-0,007188
-0,007233
0,007294
0,007302
-0,007309
-0,007318
-0,007320
-0,007339
-0,007372
0,007386
-0,007418
-0,007429
0,007429
0,007431
-0,007437
0,007443
0,007464
-0,007464
0,007515
0,007520
-0,007523
-0,007524
-0,007557
-0,007611
-0,007631
-0,007640
0,007646
0,007656
0,007661
-0,007673
-0,007679
-0,007681
-0,007684
0,007695
0,007696
0,007697
0,007701
-0,007710
-0,007722
0,007724
-0,007735
0,007757
0,007774
0,007807
0,007825
-0,007829
-0,007849
0,007859
0,007863
-0,007867
0,007876
0,007885
-0,007894
-0,007903
-0,007907
-0,007920
-0,007944
0,007987
0,007992
-0,007995
0,008000
-0,008009
-0,008020
0,008047
-0,008052
-0,008060
0,008069
-0,008078
0,008105
-0,008108
-0,008112
-0,008130
0,008133
-0,008133
0,008135
0,008146
0,008158
0,008161
0,008162
0,008164
0,008169
-0,008180
-0,008190
-0,008191
0,008205
-0,008211
0,008230
-0,008237
-0,008256
-0,008262
-0,008309
-0,008329
0,008331
0,008367
-0,008379
0,008387
-0,008393
-0,008409
-0,008418
0,008419
-0,008426
-0,008427
0,008433
-0,008438
-0,008440
-0,008442
0,008448
0,008452
0,008460
-0,008503
0,008524
-0,008526
-0,008529
0,008553
-0,008572
0,008579
-0,008599
0,008617
0,008655
-0,008660
-0,008661
0,008667
0,008672
0,008679
0,008688
0,008708
-0,008709
-0,008725
-0,008766
0,008781
0,008806
-0,008810
0,008821
0,008821
-0,008843
-0,008849
0,008866
-0,008891
0,008899
-0,008900
0,008902
0,008912
0,008923
-0,008929
-0,008931
0,008932
0,008934
-0,008935
-0,008973
0,008973
0,008979
-0,009025
-0,009084
-0,009088
-0,009101
-0,009116
-0,009133
-0,009145
-0,009145
0,009149
0,009151
-0,009156
0,009160
-0,009194
0,009200
-0,009201
0,009258
-0,009260
-0,009270
-0,009288
0,009297
0,009306
0,009314
0,009317
0,009319
0,009323
-0,009338
0,009360
-0,009370
0,009386
0,009386
0,009389
0,009422
0,009425
0,009439
0,009450
-0,009477
0,009488
-0,009494
0,009499
0,009502
-0,009508
0,009509
0,009540
0,009549
-0,009558
-0,009604
-0,009613
-0,009621
0,009636
0,009638
0,009644
-0,009647
0,009655
-0,009669
-0,009696
-0,009722
0,009731
0,009750
0,009756
-0,009765
0,009793
0,009797
0,009835
0,009870
0,009909
-0,009911
0,009931
0,009941
-0,009965
-0,010002
0,010013
0,010022
-0,010029
0,010045
-0,010046
-0,010054
0,010056
-0,010060
0,010064
0,010074
0,010078
0,010088
-0,010106
0,010115
-0,010121
-0,010122
-0,010136
-0,010159
-0,010162
0,010164
-0,010189
-0,010189
-0,010205
-0,010210
-0,010228
-0,010235
0,010237
0,010251
-0,010274
0,010294
-0,010299
-0,010308
0,010354
0,010419
0,010425
-0,010428
0,010444
-0,010446
0,010472
-0,010482
0,010534
-0,010537
-0,010538
0,010539
-0,010554
-0,010559
0,010621
0,010622
-0,010624
0,010640
-0,010666
0,010681
-0,010721
-0,010733
0,010779
0,010791
-0,010797
0,010804
0,010816
0,010819
-0,010827
0,010829
0,010842
-0,010845
0,010848
0,010851
0,010852
-0,010901
-0,010904
-0,010905
0,010922
-0,010927
-0,010950
-0,010990
-0,010994
-0,010996
-0,011009
-0,011009
-0,011020
-0,011030
-0,011037
-0,011060
-0,011065
0,011069
0,011072
-0,011099
-0,011109
-0,011126
-0,011126
-0,011132
0,011139
0,011141
0,011148
-0,011148
-0,011156
-0,011162
0,011163
0,011166
0,011188
-0,011200
-0,011207
0,011237
-0,011255
-0,011255
0,011271
0,011290
-0,011291
-0,011292
-0,011322
0,011326
-0,011340
0,011344
0,011350
-0,011361
0,011379
0,011379
0,011388
-0,011395
0,011403
0,011410
-0,011414
0,011416
-0,011419
-0,011425
0,011444
0,011453
0,011454
0,011472
-0,011481
0,011483
0,011501
-0,011522
-0,011565
0,011569
-0,011607
-0,011611
0,011644
0,011650
0,011669
0,011678
0,011693
-0,011718
0,011718
-0,011745
0,011752
-0,011763
0,011764
-0,011781
-0,011797
0,011798
-0,011799
-0,011806
-0,011810
-0,011822
0,011842
-0,011856
-0,011904
-0,011924
0,011943
0,011943
0,011946
0,011980
-0,011983
0,011989
-0,012013
-0,012036
0,012047
0,012062
-0,012068
0,012078
0,012116
-0,012134
-0,012164
-0,012233
0,012244
-0,012259
0,012270
-0,012272
0,012285
0,012291
-0,012318
0,012340
-0,012363
-0,012371
0,012380
0,012382
-0,012386
0,012439
-0,012449
-0,012468
0,012471
-0,012483
-0,012485
-0,012514
0,012578
0,012580
0,012591
0,012600
0,012605
0,012613
-0,012624
-0,012670
0,012677
0,012688
0,012704
0,012708
0,012730
0,012742
0,012752
-0,012819
0,012820
-0,012835
0,012840
0,012873
-0,012874
-0,012879
0,012879
-0,012879
0,012881
-0,012894
-0,012903
-0,012903
-0,012904
-0,012904
0,012906
-0,012935
-0,012935
-0,012968
-0,012978
-0,012982
-0,012985
0,012988
0,012989
-0,013093
0,013100
-0,013118
-0,013124
0,013125
-0,013127
-0,013142
0,013155
0,013168
-0,013173
0,013195
0,013237
-0,013242
-0,013268
0,013271
0,013295
-0,013295
0,013299
0,013335
-0,013377
-0,013381
0,013388
-0,013402
-0,013407
0,013434
0,013434
-0,013452
-0,013472
-0,013477
-0,013503
-0,013526
-0,013555
-0,013559
0,013561
0,013586
-0,013598
-0,013606
-0,013611
0,013614
-0,013618
-0,013625
-0,013646
-0,013693
0,013703
0,013715
0,013721
-0,013727
0,013761
-0,013794
-0,013805
0,013817
-0,013867
-0,013872
0,013894
-0,013895
-0,013910
-0,013950
0,013953
0,013978
-0,013983
-0,013987
0,013999
0,014026
0,014042
0,014044
0,014052
-0,014057
-0,014061
-0,014069
0,014073
-0,014082
0,014084
-0,014089
0,014091
-0,014097
0,014150
0,014151
-0,014165
-0,014167
-0,014170
-0,014181
-0,014185
0,014198
0,014206
0,014230
0,014240
0,014240
0,014249
-0,014263
0,014282
-0,014284
0,014285
-0,014294
0,014319
0,014333
0,014334
0,014352
0,014361
0,014363
-0,014363
0,014378
0,014386
0,014387
0,014391
-0,014427
-0,014440
-0,014456
-0,014460
0,014462
-0,014467
0,014471
0,014474
0,014501
-0,014515
-0,014527
0,014544
-0,014553
0,014589
0,014596
-0,014605
0,014609
-0,014610
0,014615
0,014632
-0,014634
0,014660
0,014661
-0,014670
0,014705
0,014712
0,014714
-0,014724
0,014731
-0,014732
0,014750
0,014758
-0,014759
-0,014765
-0,014771
-0,014773
-0,014796
-0,014802
0,014803
-0,014831
-0,014833
0,014834
0,014844
0,014882
-0,014902
0,014902
0,014903
-0,014907
-0,014908
0,014934
-0,014955
0,014972
0,014997
0,015041
0,015048
0,015056
-0,015068
-0,015076
-0,015086
0,015094
-0,015100
-0,015107
0,015114
-0,015114
0,015117
0,015162
0,015175
-0,015181
-0,015186
-0,015196
-0,015207
0,015214
0,015237
-0,015239
0,015254
-0,015259
0,015264
-0,015264
-0,015280
0,015288
-0,015295
-0,015309
-0,015311
0,015364
-0,015369
0,015381
0,015398
-0,015402
-0,015411
-0,015444
0,015459
-0,015462
-0,015462
0,015464
0,015477
0,015489
0,015490
0,015490
-0,015498
-0,015512
0,015522
0,015534
0,015537
-0,015564
0,015572
-0,015573
-0,015579
-0,015639
0,015640
0,015663
0,015688
0,015740
0,015756
-0,015766
-0,015770
0,015786
-0,015792
0,015792
-0,015812
0,015816
-0,015877
-0,015902
-0,015918
0,015918
-0,015927
0,015942
-0,015945
0,015985
0,015990
-0,016001
-0,016027
0,016038
-0,016046
0,016048
-0,016049
0,016056
-0,016064
-0,016068
-0,016070
0,016076
-0,016085
0,016113
0,016114
-0,016117
-0,016121
0,016126
-0,016165
-0,016174
0,016180
-0,016185
-0,016190
0,016206
0,016217
-0,016228
-0,016230
-0,016236
0,016275
0,016280
-0,016286
0,016290
0,016291
-0,016291
0,016294
0,016297
0,016323
0,016325
-0,016332
-0,016333
-0,016336
0,016338
0,016338
0,016338
0,016339
0,016340
-0,016365
0,016372
-0,016376
0,016387
0,016389
-0,016401
0,016426
-0,016448
-0,016485
-0,016498
-0,016499
0,016507
0,016560
-0,016563
-0,016564
0,016564
-0,016579
-0,016600
-0,016615
0,016620
-0,016659
0,016670
-0,016674
-0,016677
-0,016700
-0,016726
0,016786
0,016799
-0,016801
0,016843
0,016867
-0,016878
-0,016884
0,016889
-0,016908
0,016922
0,016926
-0,016934
-0,016935
-0,016946
0,016956
0,016968
0,017044
0,017063
0,017071
-0,017071
0,017088
-0,017106
0,017126
0,017141
-0,017156
-0,017164
-0,017181
-0,017191
-0,017202
-0,017209
-0,017215
0,017217
-0,017222
-0,017227
-0,017250
-0,017254
-0,017256
0,017267
0,017307
0,017313
0,017325
-0,017328
-0,017330
-0,017349
-0,017355
0,017356
0,017362
0,017366
-0,017369
-0,017378
-0,017383
-0,017393
0,017414
-0,017426
-0,017433
0,017461
-0,017470
-0,017508
-0,017509
0,017542
-0,017549
-0,017556
0,017564
0,017597
-0,017602
-0,017617
-0,017638
-0,017673
-0,017710
-0,017725
-0,017726
-0,017731
0,017731
0,017767
0,017774
-0,017782
-0,017790
0,017793
-0,017818
-0,017824
-0,017845
0,017848
-0,017869
0,017911
-0,017932
0,017949
0,018013
-0,018020
0,018042
-0,018050
-0,018053
0,018073
0,018074
0,018078
0,018104
-0,018114
-0,018121
-0,018128
-0,018149
0,018168
0,018181
0,018207
-0,018212
0,018217
0,018223
-0,018226
-0,018232
-0,018237
0,018238
0,018248
-0,018250
-0,018272
0,018299
0,018308
0,018313
0,018317
0,018374
0,018393
-0,018416
-0,018418
0,018432
0,018436
0,018449
-0,018450
0,018451
-0,018478
-0,018509
0,018523
-0,018537
-0,018542
-0,018576
-0,018590
0,018620
-0,018620
-0,018624
0,018664
0,018673
-0,018682
0,018691
-0,018709
-0,018724
0,018728
0,018732
-0,018737
0,018737
0,018744
0,018758
0,018764
0,018800
0,018819
0,018824
-0,018846
0,018850
-0,018857
-0,018861
-0,018863
-0,018870
-0,018871
-0,018879
0,018915
0,018945
0,018945
-0,018945
0,018963
0,018964
-0,018970
-0,018976
0,018977
0,018985
0,018994
0,018999
-0,019030
-0,019039
0,019040
-0,019041
-0,019094
-0,019129
-0,019130
0,019146
0,019251
-0,019271
0,019289
-0,019315
-0,019316
0,019321
0,019326
0,019349
-0,019349
0,019364
0,019365
0,019368
-0,019370
0,019392
-0,019398
-0,019411
0,019441
-0,019464
0,019474
0,019478
-0,019506
-0,019534
0,019559
-0,019566
0,019572
-0,019618
-0,019622
0,019652
0,019662
-0,019669
0,019672
-0,019691
0,019695
0,019711
0,019715
-0,019733
0,019774
0,019786
0,019788
-0,019793
-0,019827
0,019829
0,019832
-0,019842
-0,019847
0,019862
0,019868
-0,019879
0,019880
-0,019906
-0,019910
0,019932
-0,019941
0,019943
-0,019948
0,019962
-0,019963
0,019964
-0,019968
-0,019974
-0,019976
0,019977
-0,020008
0,020009
0,020013
0,020019
-0,020027
0,020045
-0,020048
-0,020056
0,020071
-0,020072
-0,020091
-0,020101
0,020111
0,020119
0,020123
-0,020128
0,020154
0,020159
-0,020235
0,020247
-0,020249
0,020250
-0,020255
-0,020261
0,020263
-0,020298
0,020324
0,020325
0,020342
0,020343
-0,020347
-0,020353
0,020403
0,020409
-0,020412
0,020418
-0,020428
0,020434
-0,020448
0,020481
-0,020483
0,020532
0,020538
0,020591
0,020606
0,020614
0,020618
-0,020630
0,020644
-0,020680
0,020694
-0,020705
-0,020731
-0,020749
0,020759
-0,020761
-0,020764
-0,020765
-0,020767
-0,020771
0,020785
0,020823
-0,020826
0,020849
-0,020871
-0,020881
-0,020910
0,020935
0,020944
-0,020946
-0,020968
-0,020968
0,020974
-0,021016
0,021051
0,021080
-0,021090
0,021096
-0,021110
0,021119
0,021124
-0,021140
0,021190
-0,021201
0,021210
0,021216
0,021224
0,021235
0,021244
0,021286
-0,021296
-0,021302
0,021303
-0,021323
0,021344
0,021345
-0,021348
0,021351
0,021366
-0,021440
-0,021458
-0,021460
-0,021461
0,021522
0,021528
0,021565
-0,021568
0,021585
-0,021592
0,021607
-0,021614
-0,021636
-0,021642
0,021652
0,021679
-0,021687
-0,021690
-0,021691
-0,021692
-0,021696
-0,021745
0,021749
0,021791
-0,021820
0,021828
0,021828
0,021829
-0,021842
0,021842
-0,021851
-0,021852
-0,021855
0,021856
-0,021861
-0,021889
0,021892
-0,021923
0,021948
0,021949
-0,021954
0,021962
0,021982
0,021988
0,022039
-0,022055
-0,022077
-0,022098
-0,022100
0,022122
-0,022201
0,022214
-0,022229
-0,022247
-0,022287
0,022298
0,022315
-0,022316
-0,022323
-0,022354
-0,022369
-0,022429
0,022459
-0,022479
-0,022499
0,022520
-0,022533
0,022546
-0,022548
-0,022553
0,022571
0,022571
0,022572
0,022599
-0,022604
-0,022621
-0,022628
-0,022635
-0,022636
0,022686
0,022702
0,022704
0,022712
-0,022723
0,022737
0,022739
0,022754
-0,022788
0,022807
0,022824
-0,022832
-0,022837
-0,022842
-0,022852
0,022860
0,022885
0,022904
-0,022906
-0,022913
0,022917
-0,022922
0,022925
0,022949
-0,022965
-0,022992
-0,022995
0,023000
-0,023001
-0,023019
0,023056
0,023059
-0,023097
0,023107
0,023107
-0,023114
0,023118
-0,023151
-0,023158
0,023161
-0,023192
-0,023205
-0,023214
-0,023214
0,023221
-0,023237
-0,023248
0,023262
0,023271
-0,023273
-0,023276
-0,023301
-0,023325
0,023325
0,023341
0,023356
0,023375
-0,023403
-0,023420
-0,023426
-0,023433
0,023445
0,023454
-0,023471
0,023484
-0,023509
0,023550
0,023578
-0,023590
0,023599
0,023600
-0,023613
-0,023620
0,023632
-0,023656
0,023672
-0,023684
0,023723
-0,023725
-0,023727
0,023742
0,023751
0,023753
0,023772
0,023788
-0,023817
-0,023854
-0,023855
-0,023867
-0,023871
0,023875
0,023893
-0,023927
-0,023928
-0,023930
-0,023951
-0,023955
-0,023956
-0,023961
0,023961
-0,023970
-0,023980
-0,023993
0,024045
-0,024068
0,024071
0,024076
-0,024081
-0,024093
-0,024093
0,024113
-0,024135
-0,024136
-0,024170
-0,024173
0,024175
-0,024189
0,024204
0,024210
0,024212
0,024215
0,024245
-0,024261
0,024262
0,024267
-0,024316
-0,024367
0,024387
-0,024392
0,024394
0,024404
0,024422
0,024425
0,024438
-0,024451
0,024454
-0,024466
0,024468
-0,024478
0,024489
0,024504
-0,024508
0,024527
0,024528
-0,024533
-0,024562
0,024563
0,024569
-0,024574
0,024607
-0,024634
0,024641
-0,024661
0,024672
-0,024673
0,024685
-0,024689
-0,024703
-0,024705
0,024715
0,024721
0,024727
0,024740
0,024758
-0,024774
0,024774
0,024788
-0,024848
-0,024850
0,024858
-0,024859
0,024860
0,024860
0,024872
-0,024872
-0,024892
0,024902
0,024909
0,024920
0,024938
0,024945
0,024974
0,024983
0,024993
-0,024993
0,025010
-0,025065
0,025082
-0,025097
0,025102
0,025116
-0,025128
0,025134
-0,025172
-0,025192
0,025198
0,025218
0,025287
-0,025290
-0,025291
0,025293
-0,025307
0,025307
0,025315
-0,025320
0,025321
0,025344
0,025344
0,025358
0,025358
0,025369
0,025377
-0,025381
-0,025397
0,025398
0,025401
-0,025409
-0,025409
-0,025415
-0,025415
0,025417
0,025433
0,025443
0,025451
-0,025454
0,025462
-0,025488
0,025499
0,025500
0,025511
-0,025542
0,025554
-0,025555
-0,025556
0,025568
0,025571
0,025593
-0,025593
0,025605
0,025623
-0,025624
0,025627
0,025629
0,025629
0,025639
-0,025686
-0,025704
-0,025711
0,025717
0,025729
-0,025742
0,025750
-0,025754
0,025804
-0,025808
-0,025810
0,025812
-0,025816
-0,025825
0,025825
-0,025825
-0,025839
0,025853
0,025855
-0,025862
-0,025874
-0,025882
0,025883
-0,025883
-0,025928
-0,025930
0,025943
-0,025945
0,025969
-0,025970
0,025986
-0,025990
-0,026006
-0,026018
-0,026018
0,026054
0,026058
0,026073
-0,026084
0,026089
-0,026114
0,026124
-0,026126
0,026127
-0,026129
-0,026133
0,026146
-0,026168
0,026171
0,026185
0,026194
0,026199
0,026228
-0,026232
0,026264
-0,026275
0,026277
-0,026279
-0,026286
-0,026287
0,026291
0,026292
-0,026297
0,026312
0,026319
-0,026340
-0,026342
-0,026344
0,026345
-0,026349
-0,026349
0,026360
-0,026379
0,026399
0,026402
-0,026425
-0,026426
0,026434
0,026478
0,026495
-0,026497
0,026502
-0,026509
-0,026512
-0,026534
0,026588
0,026590
0,026604
-0,026628
-0,026631
-0,026651
0,026660
-0,026676
0,026676
0,026680
-0,026692
-0,026702
0,026717
0,026745
0,026797
-0,026798
0,026800
0,026808
-0,026834
-0,026851
-0,026872
0,026877
-0,026911
-0,026933
-0,026964
0,026979
0,026982
0,026987
-0,026990
0,027001
-0,027031
0,027046
0,027062
-0,027063
0,027107
0,027124
-0,027137
0,027150
-0,027155
-0,027182
0,027186
0,027193
0,027225
0,027228
0,027234
0,027236
-0,027238
-0,027251
-0,027259
-0,027287
0,027294
-0,027328
0,027335
-0,027353
-0,027373
-0,027383
0,027384
0,027386
0,027390
-0,027398
0,027401
0,027421
0,027426
0,027440
-0,027471
0,027476
0,027509
0,027526
-0,027529
0,027531
0,027532
-0,027539
0,027545
0,027546
0,027548
-0,027558
-0,027561
-0,027569
-0,027578
-0,027596
-0,027605
-0,027610
-0,027628
-0,027637
-0,027638
0,027642
0,027648
-0,027653
-0,027661
0,027665
-0,027671
-0,027683
0,027686
-0,027692
-0,027707
0,027707
0,027710
-0,027724
-0,027774
0,027779
0,027781
0,027795
-0,027807
-0,027811
-0,027821
-0,027836
0,027849
0,027862
-0,027871
-0,027883
0,027887
-0,027888
0,027893
-0,027899
-0,027899
0,027913
0,027919
-0,027928
0,027952
0,027970
-0,027987
0,028002
-0,028007
0,028016
-0,028019
-0,028024
0,028034
0,028038
0,028061
-0,028063
-0,028065
-0,028073
-0,028074
0,028113
-0,028122
-0,028163
-0,028171
0,028175
0,028176
0,028186
0,028222
0,028234
-0,028237
-0,028248
0,028256
-0,028314
0,028327
0,028352
-0,028389
-0,028390
-0,028400
-0,028400
-0,028401
-0,028422
-0,028437
0,028443
0,028450
-0,028464
-0,028471
-0,028490
0,028497
0,028508
0,028513
-0,028515
-0,028527
0,028548
-0,028551
0,028560
0,028568
-0,028580
0,028621
0,028623
-0,028623
-0,028628
0,028634
0,028634
0,028663
0,028663
0,028675
0,028719
-0,028728
0,028782
-0,028838
-0,028843
0,028843
-0,028846
0,028849
-0,028873
-0,028887
-0,028955
-0,028957
-0,028965
-0,028970
-0,028981
0,028988
0,028996
0,029035
0,029035
0,029044
0,029050
-0,029051
0,029065
0,029084
-0,029085
-0,029093
-0,029144
-0,029155
-0,029179
-0,029179
0,029180
-0,029200
-0,029204
-0,029211
0,029216
-0,029220
0,029229
0,029239
-0,029248
0,029249
0,029259
-0,029259
-0,029273
0,029276
-0,029279
-0,029281
-0,029287
-0,029287
-0,029291
0,029313
0,029336
0,029342
0,029346
-0,029347
0,029379
0,029388
0,029426
-0,029429
-0,029433
0,029439
-0,029443
0,029452
-0,029467
0,029470
0,029484
-0,029498
0,029514
-0,029521
-0,029546
-0,029552
-0,029552
0,029553
-0,029582
0,029615
0,029618
-0,029627
-0,029640
0,029648
0,029654
0,029661
-0,029670
-0,029676
-0,029683
-0,029683
-0,029683
-0,029700
-0,029713
-0,029722
-0,029723
0,029735
0,029749
-0,029770
0,029773
0,029778
0,029827
0,029842
-0,029848
-0,029856
0,029881
0,029892
0,029923
0,029945
-0,029968
0,029970
0,029977
-0,029983
-0,030002
-0,030025
-0,030029
-0,030046
-0,030052
0,030072
-0,030103
0,030109
0,030113
-0,030116
0,030117
0,030163
0,030197
0,030216
-0,030222
-0,030223
-0,030228
-0,030229
0,030238
0,030256
-0,030256
-0,030261
-0,030267
0,030280
-0,030289
-0,030293
0,030308
-0,030316
-0,030320
0,030320
-0,030320
-0,030338
0,030346
0,030351
0,030369
-0,030373
-0,030386
-0,030388
-0,030393
0,030395
-0,030412
0,030423
0,030424
-0,030438
-0,030459
-0,030468
-0,030473
0,030486
-0,030487
0,030515
0,030516
0,030537
-0,030547
-0,030547
0,030550
-0,030554
-0,030563
-0,030567
0,030597
-0,030597
-0,030599
0,030637
0,030643
-0,030653
-0,030657
0,030662
0,030682
-0,030688
-0,030709
0,030710
-0,030725
-0,030727
-0,030739
0,030747
-0,030749
-0,030752
-0,030763
-0,030767
0,030782
0,030783
0,030790
-0,030849
-0,030857
0,030858
0,030862
0,030902
-0,030915
-0,030920
-0,030954
0,030969
-0,030977
-0,030981
-0,031012
-0,031012
-0,031028
-0,031033
0,031066
-0,031073
0,031073
-0,031079
0,031096
-0,031141
-0,031141
0,031144
-0,031150
-0,031151
0,031173
0,031178
-0,031186
-0,031191
-0,031214
-0,031217
0,031250
-0,031296
-0,031310
-0,031312
0,031352
0,031366
-0,031383
-0,031389
0,031397
0,031404
0,031408
0,031414
0,031420
0,031436
0,031439
0,031469
-0,031475
-0,031482
-0,031483
-0,031493
-0,031499
0,031501
-0,031505
0,031512
0,031519
-0,031531
-0,031542
-0,031570
0,031576
-0,031580
-0,031610
-0,031613
0,031626
-0,031632
0,031645
-0,031648
-0,031667
0,031669
0,031670
0,031692
0,031707
-0,031735
-0,031746
-0,031763
-0,031775
-0,031782
-0,031801
-0,031821
-0,031870
-0,031873
-0,031879
0,031879
0,031888
0,031890
